Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
691,695,feeling lonely saturday night sometimes solitude hits harder expected,sad,20230918 220000,lonelysaturdayhighschool,instagram,lonelynights highschoolemotions,16.0,31.0,canada,2023,9,18,22
692,696,experiencing cyberbullying hateful messages online disheartening,hate,20230919 151500,cyberbullyingvictimhighschool,facebook,stopcyberbullying highschoolreality,14.0,27.0,uk,2023,9,19,15
693,697,caught torrential rainstorm without umbrella todays weather bad luck,bad,20230920 123000,rainydayblueshighschool,twitter,badluck highschoolweather,18.0,35.0,usa,2023,9,20,12
694,698,missing important event due unforeseen circumstances day filled sadness,sad,20230921 164500,missedopportunityhighschool,instagram,missedchances highschoolregret,20.0,39.0,canada,2023,9,21,16
695,699,dealing unfounded rumors circulating personal life rumors hurtful,hate,20230922 182000,rumorvictimhighschool,facebook,rumormills highschooldrama,23.0,46.0,uk,2023,9,22,18
696,700,got flat tire way important meeting talk series bad events,bad,20230923 141500,flattirewoeshighschool,twitter,badluckday highschoolstruggles,25.0,50.0,usa,2023,9,23,14
697,701,feeling sense emptiness close friend moves away farewells always sad,sad,20230924 173000,friendmovingawayhighschool,instagram,sayinggoodbye highschoolemotions,21.0,42.0,canada,2023,9,24,17
698,702,facing rejection dream college disheartened determined explore paths,sad,20230925 204500,collegerejectionhighschool,facebook,collegedreams highschooljourney,19.0,37.0,uk,2023,9,25,20
699,703,encountering online toxicity gaming session hateful comments ruin fun,hate,20230926 141500,gamingtoxicityhighschool,twitter,onlinegaming highschoolgamer,16.0,32.0,usa,2023,9,26,14
700,704,bad hair day feeling selfconscious bad hair days affect confidence,bad,20230927 173000,badhairdayblueshighschool,instagram,badhairday highschoolconfidence,18.0,36.0,canada,2023,9,27,17
701,705,feeling sense despair major project failure hard work didnt pay time,sad,20230928 220000,projectfailuredespairhighschool,facebook,projectstruggles highschoolhardships,21.0,41.0,uk,2023,9,28,22
702,706,experiencing hate comments expressing personal opinions online negativity prevails,hate,20230929 154500,opinionshatehighschool,twitter,onlineopinions highschoolcriticism,24.0,48.0,usa,2023,9,29,15
703,707,string bad luck constant technology malfunctions tech troubles galore,bad,20230930 182000,techmalfunctionwoeshighschool,instagram,techissues highschooltech,22.0,43.0,canada,2023,9,30,18
704,708,missing longanticipated event due unexpected circumstances day filled sadness,sad,20231001 141500,missedeventblueshighschool,facebook,missedmoments highschoolregret,20.0,39.0,uk,2023,10,1,14
705,709,trying new study technique upcoming exams exploring different learning strategies,neutral,20231002 164500,studytechniqueexperimenthighschool,instagram,studystrategies highschoolexams,23.0,42.0,usa,2023,10,2,16
706,710,organizing community cleanup event cleaner neighborhood promoting environmental awareness,neutral,20231003 123000,communitycleanuphighschool,twitter,environmentalefforts highschoolcommunity,26.0,50.0,canada,2023,10,3,12
707,711,sharing favorite book recommendations classmates building mini book club,neutral,20231004 182000,bookrecommendationshighschool,facebook,bookclub highschoolreads,19.0,38.0,uk,2023,10,4,18
708,712,experimenting new recipe school bake sale baking adventures kitchen,neutral,20231005 141500,bakesalerecipeexperimenthighschool,instagram,bakingadventures highschoolbakes,21.0,43.0,usa,2023,10,5,14
709,713,collaborating school project peers teamwork makes dream work,neutral,20231006 173000,schoolprojectcollaborationhighschool,twitter,teamwork highschoolprojects,18.0,36.0,canada,2023,10,6,17
710,714,attending school club meeting explore new interests dabbling extracurricular activities,neutral,20231007 204500,extracurricularexplorationhighschool,instagram,schoolclubs highschoolinterests,22.0,45.0,uk,2023,10,7,20
711,715,exploring new parttime job opportunity gaining work experience career development progress,neutral,20231008 151500,parttimejobexplorationhighschool,facebook,careerdevelopment highschooljobs,24.0,48.0,usa,2023,10,8,15
712,716,attending school assembly stay informed upcoming events announcements staying connected school activities,neutral,20231009 220000,schoolassemblyparticipationhighschool,twitter,schoolevents highschoolconnectivity,20.0,40.0,canada,2023,10,9,22
713,717,exploring new hobby photography free time capturing moments lens,neutral,20231010 141500,photographyhobbyhighschool,instagram,photographyjourney highschoolhobbies,25.0,49.0,uk,2023,10,10,14
714,718,participating science fair showcase unique experiment sharing knowledge peers,neutral,20231011 164500,sciencefairparticipationhighschool,facebook,sciencefair highschoolscience,19.0,37.0,usa,2023,10,11,16
715,719,attending workshop time management enhance organizational skills striving efficiency,neutral,20231012 182000,timemanagementworkshophighschool,twitter,efficiencygoals highschoolskills,23.0,44.0,canada,2023,10,12,18
716,720,volunteering local charity event give back community contributing social causes,neutral,20231013 123000,charityeventvolunteerhighschool,instagram,communityservice highschoolvolunteer,20.0,39.0,uk,2023,10,13,12
717,721,collaborating group project promote teamwork shared responsibilities group effort action,neutral,20231014 173000,groupprojectcollaborationhighschool,facebook,teamspirit highschoolprojects,18.0,35.0,usa,2023,10,14,17
718,722,participating debate club enhance critical thinking communication skills intellectual engagement progress,neutral,20231015 204500,debateclubparticipationhighschool,twitter,debateskills highschoolintellect,22.0,43.0,canada,2023,10,15,20
719,723,celebrating friends birthday surprise party joyful moments laughter around,happy,20231016 154500,birthdaysurprisehighschool,instagram,surpriseparty highschoolcelebration,27.0,52.0,uk,2023,10,16,15
720,724,successfully completing challenging coding project excitement overcoming coding hurdles,happy,20231017 123000,codingsuccesshighschool,twitter,codingtriumph highschooltech,24.0,48.0,usa,2023,10,17,12
721,725,attending school talent show support classmates applauding diverse talents display,happy,20231018 164500,talentshowsupporthighschool,facebook,talentshow highschoolentertainment,19.0,38.0,canada,2023,10,18,16
722,726,exploring new hiking trail friends weekend nature laughter good vibes,happy,20231019 182000,weekendhikehighschool,instagram,natureadventures highschoolfriends,21.0,42.0,uk,2023,10,19,18
723,727,winning friendly sports competition rival schools victory celebrations full swing,happy,20231020 141500,sportsvictoryhighschool,twitter,sportstriumph highschoolathletics,26.0,50.0,usa,2023,10,20,14
724,728,receiving heartfelt letter pen pal another country connecting across globe,happy,20231021 173000,penpalconnectionhighschool,facebook,globalfriendship highschoolcorrespondence,23.0,45.0,canada,2023,10,21,17
725,729,creating beautiful mural fellow art enthusiasts power collaboration creativity,happy,20231022 204500,muralcreationhighschool,instagram,artcollaboration highschoolcreativity,22.0,43.0,uk,2023,10,22,20
726,730,participating schoolwide art exhibition witnessing creativity spreading positive vibes,happy,20151110 164500,artexhibitionjoyhighschool,instagram,artisticexpression highschoolcreativity,23.0,44.0,usa,2015,11,10,16
727,731,achieving personal best track field competition thrill victory selfimprovement,happy,20160914 123000,trackfieldsuccesshighschool,twitter,athleticachievement highschoolsports,26.0,51.0,canada,2016,9,14,12
728,732,collaborating science project received recognition regional fair science triumphs smiles,happy,20170818 182000,scienceprojectsuccesshighschool,facebook,sciencefairwinner highschoolscience,20.0,39.0,uk,2017,8,18,18
729,733,attending surprise birthday party organized friends surrounded love laughter good company,happy,20180622 141500,birthdaypartyjoyhighschool,instagram,surprisecelebration highschoolfriendship,25.0,48.0,usa,2018,6,22,14
730,734,successfully fundraising school charity initiative joy giving back community,happy,20190405 173000,charityfundraisingtriumphhighschool,twitter,communitygiving highschoolphilanthropy,22.0,42.0,canada,2019,4,5,17
731,735,participating multicultural festival celebrating diversity music dance delicious food,happy,20200229 204500,multiculturalfestivaljoyhighschool,facebook,culturalcelebration highschoolunity,21.0,43.0,uk,2020,2,29,20
732,736,organizing virtual talent show challenging times bringing smiles classmates faces,happy,20201115 151500,virtualtalentshowsuccesshighschool,instagram,virtualentertainment highschoolpositivity,24.0,47.0,usa,2020,11,15,15
